Data
Mikkeli,61.68872709999999,27.2721457,Sortavala,61.70454239999999,30.6879017,71
Turku,60.4518126,22.2666303,Käkisalmi,60.97690590000001,26.6556854,71
Kotka,60.4665666,26.9459403,Rauma,61.1308854,21.5059264,71
Tampere,61.4977524,23.7609535,Hamina,60.56920280000001,27.1938458,74
Oulu,65.0120888,25.4650773,Raahe,64.6846329,24.4790186,74
Savonlinna,61.8679728,28.8863842,Turku,60.4518126,22.2666303,75
Oulu,65.0120888,25.4650773,Uusikaupunki,60.8002023,21.4225421,76
Pori,61.4851393,21.7974178,Kokkola,63.8384908,23.1304813,76
Joensuu,62.6010155,29.7635719,Hämeenlinna,60.9928787,24.4590243,78
Rauma,61.1308854,21.5059264,Kuopio,62.89796999999999,27.6781725,79
Helsinki,60.16985569999999,24.938379,Kristiina,62.273935,21.37977,80
Tampere,61.4977524,23.7609535,Uusikaupunki,60.8002023,21.4225421,82
Kokkola,63.8384908,23.1304813,Tampere,61.4977524,23.7609535,82
Sortavala,61.70454239999999,30.6879017,Kotka,60.4665666,26.9459403,82
Rauma,61.1308854,21.5059264,Hämeenlinna,60.9928787,24.4590243,84
Joensuu,62.6010155,29.7635719,Lappeenranta,61.05499289999999,28.1896628,86
Kotka,60.4665666,26.9459403,Turku,60.4518126,22.2666303,88
Joensuu,62.6010155,29.7635719,Kotka,60.4665666,26.9459403,89
Viipuri,60.7139529,28.75715709999999,Hamina,60.56920280000001,27.1938458,89
Rauma,61.1308854,21.5059264,Lappeenranta,61.05499289999999,28.1896628,92
Tampere,61.4977524,23.7609535,Käkisalmi,60.97690590000001,26.6556854,93
Jyväskylä,62.2426034,25.7472567,Kotka,60.4665666,26.9459403,94
Rauma,61.1308854,21.5059264,Vaasa,63.09508899999999,21.6164564,94
Kokkola,63.8384908,23.1304813,Kuopio,62.89796999999999,27.6781725,96
Tampere,61.4977524,23.7609535,Heinola,61.2042303,26.0381008,96
Hämeenlinna,60.9928787,24.4590243,Sortavala,61.70454239999999,30.6879017,96
Tampere,61.4977524,23.7609535,Raahe,64.6846329,24.4790186,97
Vaasa,63.09508899999999,21.6164564,Savonlinna,61.8679728,28.8863842,97
Viipuri,60.7139529,28.75715709999999,Käkisalmi,60.97690590000001,26.6556854,98
Kotka,60.4665666,26.9459403,Joensuu,62.6010155,29.7635719,99
Sortavala,61.70454239999999,30.6879017,Jyväskylä,62.2426034,25.7472567,100
Sortavala,61.70454239999999,30.6879017,Hämeenlinna,60.9928787,24.4590243,100
Hämeenlinna,60.9928787,24.4590243,Kotka,60.4665666,26.9459403,101
Sortavala,61.70454239999999,30.6879017,Mikkeli,61.68872709999999,27.2721457,102
Sortavala,61.70454239999999,30.6879017,Vaasa,63.09508899999999,21.6164564,102
Kotka,60.4665666,26.9459403,Pori,61.4851393,21.7974178,102
Rauma,61.1308854,21.5059264,Viipuri,60.7139529,28.75715709999999,103
Turku,60.4518126,22.2666303,Raahe,64.6846329,24.4790186,103
Jyväskylä,62.2426034,25.7472567,Savonlinna,61.8679728,28.8863842,104
Lappeenranta,61.05499289999999,28.1896628,Kotka,60.4665666,26.9459403,106
Savonlinna,61.8679728,28.8863842,Kuopio,62.89796999999999,27.6781725,106
Kokkola,63.8384908,23.1304813,Hämeenlinna,60.9928787,24.4590243,106
Joensuu,62.6010155,29.7635719,Rauma,61.1308854,21.5059264,107
Savonlinna,61.8679728,28.8863842,Mikkeli,61.68872709999999,27.2721457,109
Kotka,60.4665666,26.9459403,Vaasa,63.09508899999999,21.6164564,111
Jyväskylä,62.2426034,25.7472567,Lappeenranta,61.05499289999999,28.1896628,115
Kokkola,63.8384908,23.1304813,Vaasa,63.09508899999999,21.6164564,115
Jyväskylä,62.2426034,25.7472567,Sortavala,61.70454239999999,30.6879017,118
Turku,60.4518126,22.2666303,Uusikaupunki,60.8002023,21.4225421,120
Rauma,61.1308854,21.5059264,Mikkeli,61.68872709999999,27.2721457,121
Savonlinna,61.8679728,28.8863842,Tampere,61.4977524,23.7609535,122
Lappeenranta,61.05499289999999,28.1896628,Jyväskylä,62.2426034,25.7472567,122
Kuopio,62.89796999999999,27.6781725,Lappeenranta,61.05499289999999,28.1896628,125
Hämeenlinna,60.9928787,24.4590243,Rauma,61.1308854,21.5059264,127
Oulu,65.0120888,25.4650773,Savonlinna,61.8679728,28.8863842,127
Lappeenranta,61.05499289999999,28.1896628,Sortavala,61.70454239999999,30.6879017,129
Mikkeli,61.68872709999999,27.2721457,Hämeenlinna,60.9928787,24.4590243,129
Kuopio,62.89796999999999,27.6781725,Kokkola,63.8384908,23.1304813,130
Sortavala,61.70454239999999,30.6879017,Lappeenranta,61.05499289999999,28.1896628,133
Lappeenranta,61.05499289999999,28.1896628,Kuopio,62.89796999999999,27.6781725,134
Vaasa,63.09508899999999,21.6164564,Sortavala,61.70454239999999,30.6879017,134
Joensuu,62.6010155,29.7635719,Jyväskylä,62.2426034,25.7472567,134
Lappeenranta,61.05499289999999,28.1896628,Joensuu,62.6010155,29.7635719,137
Hämeenlinna,60.9928787,24.4590243,Joensuu,62.6010155,29.7635719,138
Joensuu,62.6010155,29.7635719,Savonlinna,61.8679728,28.8863842,138
Savonlinna,61.8679728,28.8863842,Joensuu,62.6010155,29.7635719,139
Sortavala,61.70454239999999,30.6879017,Pori,61.4851393,21.7974178,140
Rauma,61.1308854,21.5059264,Oulu,65.0120888,25.4650773,140
Joensuu,62.6010155,29.7635719,Mikkeli,61.68872709999999,27.2721457,141
Vaasa,63.09508899999999,21.6164564,Kotka,60.4665666,26.9459403,142
Oulu,65.0120888,25.4650773,Sortavala,61.70454239999999,30.6879017,144
Kotka,60.4665666,26.9459403,Kuopio,62.89796999999999,27.6781725,144
Lappeenranta,61.05499289999999,28.1896628,Hämeenlinna,60.9928787,24.4590243,145
Helsinki,60.16985569999999,24.938379,Hamina,60.56920280000001,27.1938458,147
Kotka,60.4665666,26.9459403,Tampere,61.4977524,23.7609535,147
Pori,61.4851393,21.7974178,Savonlinna,61.8679728,28.8863842,154
Jyväskylä,62.2426034,25.7472567,Rauma,61.1308854,21.5059264,161
Joensuu,62.6010155,29.7635719,Vaasa,63.09508899999999,21.6164564,163
Hämeenlinna,60.9928787,24.4590243,Mikkeli,61.68872709999999,27.2721457,165
Kokkola,63.8384908,23.1304813,Oulu,65.0120888,25.4650773,165
Lappeenranta,61.05499289999999,28.1896628,Vaasa,63.09508899999999,21.6164564,171
Sortavala,61.70454239999999,30.6879017,Turku,60.4518126,22.2666303,178
Lappeenranta,61.05499289999999,28.1896628,Rauma,61.1308854,21.5059264,182
